Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
12200	-20.24634	-19.33138	-0.914967	1.746106	0.960621	0.960621	0.1056185	0.65893	0.05087667	0.1845749	0.105618	0	0.65893	0.0508767	0	0.184575	0.105618	0.65893	0.0508767	0.184575
12300	-20.66599	-18.85041	-1.81558	3.52468	0.0826591	0.0826591	0.03352721	0.8091582	0.07235877	0.0849558	0.0335272	0	0.809158	0.0723588	0	0.0849558	0.0335272	0.809158	0.0723588	0.0849558
12400	-21.88462	-21.27878	-0.6058431	2.303479	0.0941234	0.0941234	0.1478547	0.2808631	0.5422379	0.02904431	0.147855	0	0.280863	0.542238	0	0.0290443	0.147855	0.280863	0.542238	0.0290443
12500	-22.51514	-18.15881	-4.356335	5.237832	0.910262	0.910262	0.06526053	0.4634081	0.3518291	0.1195023	0.0652605	0	0.463408	0.351829	0	0.119502	0.0652605	0.463408	0.351829	0.119502
12600	-16.00712	-16.49326	0.486132	0.8008648	0.504763	0.504763	0.2175252	0.4042528	0.3044967	0.07372523	0.217525	0	0.404253	0.304497	0	0.0737252	0.217525	0.404253	0.304497	0.0737252
12700	-20.89016	-18.89216	-1.998001	2.733097	1.05666	1.05666	0.08484299	0.3984342	0.4219853	0.09473751	0.084843	0	0.398434	0.421985	0	0.0947375	0.084843	0.398434	0.421985	0.0947375
12800	-19.59214	-18.92356	-0.6685801	2.368376	0.0919631	0.0919631	0.1077512	0.2929478	0.5345455	0.06475537	0.107751	0	0.292948	0.534546	0	0.0647554	0.107751	0.292948	0.534546	0.0647554
12900	-14.83104	-13.07902	-1.752024	3.537443	0.00634034	0.00634034	0.03875069	0.8295998	0.08948215	0.04216735	0.0387507	0	0.8296	0.0894821	0	0.0421673	0.0387507	0.8296	0.0894821	0.0421673
13000	-19.22105	-19.08727	-0.1337855	1.38355	0.541995	0.541995	0.08334009	0.6862682	0.07373181	0.1566599	0.0833401	0	0.686268	0.0737318	0	0.15666	0.0833401	0.686268	0.0737318	0.15666
13100	-22.1449	-21.19962	-0.9452838	1.999608	0.737435	0.737435	0.1972836	0.1865301	0.5908877	0.02529864	0.197284	0	0.18653	0.590888	0	0.0252986	0.197284	0.18653	0.590888	0.0252986
13200	-17.92755	-18.49932	0.5717708	1.054021	0.165967	0.165967	0.00103081	0.4403294	0.4579878	0.100652	0.00103081	0	0.440329	0.457988	0	0.100652	0.00103081	0.440329	0.457988	0.100652
13300	-18.30436	-19.16109	0.8567355	0.5847535	0.350271	0.350271	0.07970572	0.6664067	0.02655885	0.2273288	0.0797057	0	0.666407	0.0265588	0	0.227329	0.0797057	0.666407	0.0265588	0.227329
13400	-18.19182	-17.80635	-0.3854721	1.553202	0.62403	0.62403	0.1190979	0.5955746	0.2658859	0.01944164	0.119098	0	0.595575	0.265886	0	0.0194416	0.119098	0.595575	0.265886	0.0194416
13500	-14.42939	-11.06705	-3.362339	5.05111	0.102989	0.102989	0.01977118	0.481066	0.4613775	0.0377853	0.0197712	0	0.481066	0.461377	0	0.0377853	0.0197712	0.481066	0.461377	0.0377853
13600	-13.6308	-13.52911	-0.1016854	1.775757	0.117688	0.117688	0.0359727	0.8034201	0.01177888	0.1488283	0.0359727	0	0.80342	0.0117789	0	0.148828	0.0359727	0.80342	0.0117789	0.148828
13700	-15.09582	-15.21009	0.1142716	1.363564	0.313924	0.313924	0.02995512	0.1967482	0.6979299	0.07536682	0.0299551	0	0.196748	0.69793	0	0.0753668	0.0299551	0.196748	0.69793	0.0753668
13800	-19.58224	-18.58073	-1.001509	2.641015	0.152254	0.152254	0.04399596	0.5556936	0.2094441	0.1908663	0.043996	0	0.555694	0.209444	0	0.190866	0.043996	0.555694	0.209444	0.190866
13900	-17.5826	-16.37344	-1.209155	2.994484	0.00643062	0.00643062	0.09304334	0.1485466	0.7150464	0.0433636	0.0930433	0	0.148547	0.715046	0	0.0433636	0.0930433	0.148547	0.715046	0.0433636
14000	-15.69945	-13.91393	-1.785524	3.551483	0.0258006	0.0258006	0.04625019	0.564248	0.3664699	0.02303193	0.0462502	0	0.564248	0.36647	0	0.0230319	0.0462502	0.564248	0.36647	0.0230319
14100	-15.66899	-15.1015	-0.5674926	1.700627	0.658625	0.658625	0.1806718	0.6093213	0.1755079	0.03449893	0.180672	0	0.609321	0.175508	0	0.0344989	0.180672	0.609321	0.175508	0.0344989
14200	-18.10611	-16.43898	-1.667126	2.993683	0.465203	0.465203	0.03771919	0.7759698	0.09063178	0.09567924	0.0377192	0	0.77597	0.0906318	0	0.0956792	0.0377192	0.77597	0.0906318	0.0956792
14300	-15.48533	-15.7227	0.2373709	1.294027	0.260362	0.260362	0.2614368	0.2336488	0.3953478	0.1095665	0.261437	0	0.233649	0.395348	0	0.109567	0.261437	0.233649	0.395348	0.109567
14400	-22.08368	-21.9279	-0.1557843	1.533561	0.413983	0.413983	0.1001472	0.6535963	0.08473821	0.1615182	0.100147	0	0.653596	0.0847382	0	0.161518	0.100147	0.653596	0.0847382	0.161518
14500	-17.87356	-17.0266	-0.8469553	1.850593	0.788121	0.788121	0.1312773	0.4890035	0.34532	0.03439922	0.131277	0	0.489003	0.34532	0	0.0343992	0.131277	0.489003	0.34532	0.0343992
14600	-16.15521	-14.94053	-1.214679	2.802689	0.20375	0.20375	0.04373645	0.7149273	0.1535081	0.08782811	0.0437365	0	0.714927	0.153508	0	0.0878281	0.0437365	0.714927	0.153508	0.0878281
14700	-15.94124	-15.33816	-0.6030755	2.35854	0.0362948	0.0362948	0.06319869	0.6205042	0.2589726	0.0573245	0.0631987	0	0.620504	0.258973	0	0.0573245	0.0631987	0.620504	0.258973	0.0573245
14800	-14.8394	-13.56111	-1.278298	1.999927	1.07013	1.07013	0.08300368	0.5694635	0.2889386	0.0585942	0.0830037	0	0.569464	0.288939	0	0.0585942	0.0830037	0.569464	0.288939	0.0585942
14900	-19.54517	-19.52211	-0.02305686	1.446313	0.368503	0.368503	0.1663927	0.3404329	0.4168612	0.07631322	0.166393	0	0.340433	0.416861	0	0.0763132	0.166393	0.340433	0.416861	0.0763132
15000	-17.33916	-15.225	-2.114162	3.660231	0.245691	0.245691	0.03555113	0.6868605	0.172442	0.1051464	0.0355511	0	0.68686	0.172442	0	0.105146	0.0355511	0.68686	0.172442	0.105146
15100	-17.95386	-18.03623	0.08237442	1.694372	0.0150134	0.0150134	0.2321343	0.3308911	0.226704	0.2102706	0.232134	0	0.330891	0.226704	0	0.210271	0.232134	0.330891	0.226704	0.210271
15200	-16.50751	-17.27575	0.7682408	1.001049	0.0224694	0.0224694	0.1562133	0.3854184	0.4053217	0.05304654	0.156213	0	0.385418	0.405322	0	0.0530465	0.156213	0.385418	0.405322	0.0530465
15300	-21.62283	-21.13293	-0.4899003	2.137715	0.143945	0.143945	0.03045682	0.6386904	0.01239466	0.3184581	0.0304568	0	0.63869	0.0123947	0	0.318458	0.0304568	0.63869	0.0123947	0.318458
15400	-21.92958	-20.42662	-1.502961	2.911002	0.383719	0.383719	0.1836693	0.4992345	0.2832456	0.03385058	0.183669	0	0.499234	0.283246	0	0.0338506	0.183669	0.499234	0.283246	0.0338506
15500	-17.68672	-16.69617	-0.9905434	2.631702	0.1506	0.1506	0.1107207	0.1541784	0.5830157	0.1520852	0.110721	0	0.154178	0.583016	0	0.152085	0.110721	0.154178	0.583016	0.152085
15600	-15.72798	-14.16343	-1.564553	2.993195	0.363118	0.363118	0.07789078	0.5178285	0.387113	0.01716766	0.0778908	0	0.517829	0.387113	0	0.0171677	0.0778908	0.517829	0.387113	0.0171677
15700	-19.67574	-18.87895	-0.7967933	1.663618	0.924934	0.924934	0.02936342	0.3906499	0.3924737	0.1875129	0.0293634	0	0.39065	0.392474	0	0.187513	0.0293634	0.39065	0.392474	0.187513
15800	-25.71319	-25.56896	-0.1442301	0.9951338	0.940856	0.940856	0.06308806	0.3897425	0.3953511	0.1518183	0.0630881	0	0.389743	0.395351	0	0.151818	0.0630881	0.389743	0.395351	0.151818
15900	-17.44998	-17.88445	0.4344725	0.9390126	0.418274	0.418274	0.07856253	0.3367477	0.5033229	0.08136688	0.0785625	0	0.336748	0.503323	0	0.0813669	0.0785625	0.336748	0.503323	0.0813669
16000	-20.27468	-19.55105	-0.7236394	0.9541462	1.56125	1.56125	0.336715	0.5442674	0.06342803	0.05558956	0.336715	0	0.544267	0.063428	0	0.0555896	0.336715	0.544267	0.063428	0.0555896
16100	-21.09994	-19.90314	-1.196802	2.793159	0.195403	0.195403	0.2815167	0.3854478	0.2828122	0.05022327	0.281517	0	0.385448	0.282812	0	0.0502233	0.281517	0.385448	0.282812	0.0502233
16200	-20.2468	-20.11009	-0.1367104	0.9480113	0.980459	0.980459	0.09719372	0.6065424	0.1214729	0.174791	0.0971937	0	0.606542	0.121473	0	0.174791	0.0971937	0.606542	0.121473	0.174791
16300	-24.02981	-23.497	-0.5328123	1.395966	0.928606	0.928606	0.055825	0.748504	0.1470445	0.04862646	0.055825	0	0.748504	0.147044	0	0.0486265	0.055825	0.748504	0.147044	0.0486265
16400	-23.25831	-23.17848	-0.07982543	1.668129	0.203456	0.203456	0.05734815	0.4988844	0.2603996	0.1833679	0.0573482	0	0.498884	0.2604	0	0.183368	0.0573482	0.498884	0.2604	0.183368
16500	-14.88545	-13.954	-0.9314443	2.611321	0.111883	0.111883	0.07636288	0.4663422	0.3877133	0.06958161	0.0763629	0	0.466342	0.387713	0	0.0695816	0.0763629	0.466342	0.387713	0.0695816
16600	-14.72826	-14.94778	0.2195189	1.048663	0.523577	0.523577	0.007522132	0.7113195	0.09468176	0.1864766	0.00752213	0	0.71132	0.0946818	0	0.186477	0.00752213	0.71132	0.0946818	0.186477
16700	-21.3034	-20.71619	-0.5872051	2.34628	0.032685	0.032685	0.1588044	0.5409955	0.1912269	0.1089732	0.158804	0	0.540996	0.191227	0	0.108973	0.158804	0.540996	0.191227	0.108973
16800	-22.3652	-20.93062	-1.434583	1.220637	2.00571	2.00571	0.1422273	0.4422824	0.3642683	0.05122201	0.142227	0	0.442282	0.364268	0	0.051222	0.142227	0.442282	0.364268	0.051222
16900	-21.36067	-20.11698	-1.243685	1.498475	1.53697	1.53697	0.08566837	0.3781088	0.445332	0.09089079	0.0856684	0	0.378109	0.445332	0	0.0908908	0.0856684	0.378109	0.445332	0.0908908
17000	-18.93111	-18.60867	-0.3224408	0.7542719	1.35993	1.35993	0.04833679	0.4871003	0.2991026	0.1654603	0.0483368	0	0.4871	0.299103	0	0.16546	0.0483368	0.4871	0.299103	0.16546
17100	-19.64655	-19.4971	-0.1494577	1.556861	0.384357	0.384357	0.2993966	0.5242581	0.08997334	0.08637197	0.299397	0	0.524258	0.0899733	0	0.086372	0.299397	0.524258	0.0899733	0.086372
17200	-22.37461	-21.26267	-1.111939	2.439494	0.464204	0.464204	0.01940987	0.3735436	0.582519	0.0245276	0.0194099	0	0.373544	0.582519	0	0.0245276	0.0194099	0.373544	0.582519	0.0245276
17300	-14.72974	-15.04849	0.3187406	1.421948	0.0510705	0.0510705	0.1083064	0.3320866	0.4854635	0.07414343	0.108306	0	0.332087	0.485464	0	0.0741434	0.108306	0.332087	0.485464	0.0741434
17400	-19.44517	-19.81446	0.3692926	1.421055	0.00141153	0.00141153	0.1458846	0.1578965	0.534421	0.161798	0.145885	0	0.157896	0.534421	0	0.161798	0.145885	0.157896	0.534421	0.161798
17500	-20.33662	-19.96945	-0.3671702	0.7802918	1.37864	1.37864	0.04263915	0.3142904	0.2602934	0.382777	0.0426391	0	0.31429	0.260293	0	0.382777	0.0426391	0.31429	0.260293	0.382777
17600	-21.13683	-17.55786	-3.578973	4.23374	1.13699	1.13699	0.01698942	0.6454372	0.2225547	0.1150187	0.0169894	0	0.645437	0.222555	0	0.115019	0.0169894	0.645437	0.222555	0.115019
17700	-15.79907	-16.1881	0.3890306	1.363411	0.0393183	0.0393183	0.1578798	0.4819132	0.123951	0.2362559	0.15788	0	0.481913	0.123951	0	0.236256	0.15788	0.481913	0.123951	0.236256
17800	-22.47053	-22.14626	-0.3242755	1.975516	0.140519	0.140519	0.2440828	0.2892711	0.4088324	0.05781371	0.244083	0	0.289271	0.408832	0	0.0578137	0.244083	0.289271	0.408832	0.0578137
17900	-16.00481	-16.80785	0.8030379	0.886927	0.101795	0.101795	0.06354851	0.5574933	0.1891737	0.1897845	0.0635485	0	0.557493	0.189174	0	0.189784	0.0635485	0.557493	0.189174	0.189784
18000	-17.06929	-14.79339	-2.275904	2.223775	1.84389	1.84389	0.06230454	0.7562435	0.1284774	0.05297455	0.0623045	0	0.756244	0.128477	0	0.0529746	0.0623045	0.756244	0.128477	0.0529746
18100	-19.98658	-19.82237	-0.164208	1.864563	0.0914047	0.0914047	0.040466	0.5639083	0.2796605	0.1159653	0.040466	0	0.563908	0.27966	0	0.115965	0.040466	0.563908	0.27966	0.115965
18200	-16.37056	-16.11093	-0.2596357	1.020702	1.03069	1.03069	0.2116165	0.3073893	0.2864835	0.1945107	0.211617	0	0.307389	0.286484	0	0.194511	0.211617	0.307389	0.286484	0.194511
18300	-19.7328	-18.67126	-1.061536	1.726018	1.12728	1.12728	0.05703237	0.6605348	0.2380069	0.04442587	0.0570324	0	0.660535	0.238007	0	0.0444259	0.0570324	0.660535	0.238007	0.0444259
18400	-23.11797	-22.92032	-0.1976563	1.359915	0.629501	0.629501	0.4928576	0.08608209	0.2051055	0.2159548	0.492858	0	0.0860821	0.205105	0	0.215955	0.492858	0.0860821	0.205105	0.215955
18500	-18.45298	-17.8799	-0.5730806	2.273402	0.0914379	0.0914379	0.1448211	0.2389354	0.422531	0.1937125	0.144821	0	0.238935	0.422531	0	0.193713	0.144821	0.238935	0.422531	0.193713
18600	-14.56838	-13.70923	-0.8591484	2.261261	0.389647	0.389647	0.04593703	0.5140133	0.3957497	0.04430001	0.045937	0	0.514013	0.39575	0	0.0443	0.045937	0.514013	0.39575	0.0443
18700	-21.98732	-19.26057	-2.726749	3.199161	1.31935	1.31935	0.1173752	0.3309036	0.4721431	0.07957807	0.117375	0	0.330904	0.472143	0	0.0795781	0.117375	0.330904	0.472143	0.0795781
18800	-24.35016	-24.33395	-0.0162063	1.713922	0.0940441	0.0940441	0.3419427	0.397702	0.2385573	0.02179791	0.341943	0	0.397702	0.238557	0	0.0217979	0.341943	0.397702	0.238557	0.0217979
18900	-25.14463	-24.62295	-0.521679	1.341604	0.971835	0.971835	0.3155702	0.197093	0.3835649	0.1037718	0.31557	0	0.197093	0.383565	0	0.103772	0.31557	0.197093	0.383565	0.103772
19000	-18.44165	-17.83745	-0.6041976	1.021102	1.37485	1.37485	0.0711779	0.2494126	0.6589126	0.02049689	0.0711779	0	0.249413	0.658913	0	0.0204969	0.0711779	0.249413	0.658913	0.0204969
19100	-23.30741	-22.99795	-0.3094606	1.70177	0.399451	0.399451	0.2288238	0.3919132	0.2361539	0.143109	0.228824	0	0.391913	0.236154	0	0.143109	0.228824	0.391913	0.236154	0.143109
19200	-17.21293	-17.03689	-0.1760387	1.955272	0.0125257	0.0125257	0.02378567	0.5323419	0.2978702	0.1460023	0.0237857	0	0.532342	0.29787	0	0.146002	0.0237857	0.532342	0.29787	0.146002
19300	-16.71941	-17.39357	0.6741558	1.110744	0.00686002	0.00686002	0.05168861	0.3800964	0.5609928	0.007222182	0.0516886	0	0.380096	0.560993	0	0.00722218	0.0516886	0.380096	0.560993	0.00722218
19400	-18.24142	-18.73445	0.4930327	0.7238614	0.574865	0.574865	0.03189971	0.5754406	0.2968432	0.09581651	0.0318997	0	0.575441	0.296843	0	0.0958165	0.0318997	0.575441	0.296843	0.0958165
19500	-14.28958	-12.74495	-1.544625	2.953607	0.382778	0.382778	0.1814917	0.7060266	0.04991014	0.06257152	0.181492	0	0.706027	0.0499101	0	0.0625715	0.181492	0.706027	0.0499101	0.0625715
19600	-21.7084	-20.63474	-1.073663	2.852231	0.0131921	0.0131921	0.2417325	0.3342745	0.3620609	0.06193216	0.241732	0	0.334274	0.362061	0	0.0619322	0.241732	0.334274	0.362061	0.0619322
19700	-20.81296	-18.10884	-2.704121	3.650618	0.845263	0.845263	0.08943378	0.4556327	0.4027914	0.05214219	0.0894338	0	0.455633	0.402791	0	0.0521422	0.0894338	0.455633	0.402791	0.0521422
19800	-19.37625	-19.17939	-0.1968624	1.899954	0.0886676	0.0886676	0.2239445	0.498356	0.1509421	0.1267574	0.223944	0	0.498356	0.150942	0	0.126757	0.223944	0.498356	0.150942	0.126757
19900	-15.66133	-15.58731	-0.07401961	1.617921	0.247858	0.247858	0.06184727	0.5824276	0.316356	0.03936905	0.0618473	0	0.582428	0.316356	0	0.039369	0.0618473	0.582428	0.316356	0.039369
20000	-20.08318	-17.89036	-2.192822	3.689171	0.29541	0.29541	0.1686829	0.5889837	0.1849095	0.05742387	0.168683	0	0.588984	0.18491	0	0.0574239	0.168683	0.588984	0.18491	0.0574239
20100	-17.06889	-16.43352	-0.6353743	2.329147	0.0979866	0.0979866	0.06849533	0.4718533	0.418471	0.0411803	0.0684953	0	0.471853	0.418471	0	0.0411803	0.0684953	0.471853	0.418471	0.0411803
20200	-19.0048	-19.62993	0.6251315	0.7178013	0.448827	0.448827	0.3665797	0.3322813	0.1880628	0.1130762	0.36658	0	0.332281	0.188063	0	0.113076	0.36658	0.332281	0.188063	0.113076
20300	-15.0373	-15.55321	0.5159038	1.263652	0.0122034	0.0122034	0.2138166	0.1052067	0.5508016	0.1301751	0.213817	0	0.105207	0.550802	0	0.130175	0.213817	0.105207	0.550802	0.130175
20400	-23.03819	-20.26035	-2.77784	4.299288	0.270311	0.270311	0.08061781	0.3292373	0.4408328	0.1493121	0.0806178	0	0.329237	0.440833	0	0.149312	0.0806178	0.329237	0.440833	0.149312
20500	-17.55216	-14.58914	-2.963021	3.879621	0.87516	0.87516	0.04455365	0.2464176	0.6159851	0.09304359	0.0445537	0	0.246418	0.615985	0	0.0930436	0.0445537	0.246418	0.615985	0.0930436
20600	-17.47476	-14.97874	-2.496019	3.399921	0.887858	0.887858	0.083688	0.1281921	0.604673	0.1834469	0.083688	0	0.128192	0.604673	0	0.183447	0.083688	0.128192	0.604673	0.183447
20700	-18.63109	-17.83534	-0.7957455	2.562704	0.0248008	0.0248008	0.1169383	0.7318274	0.08419151	0.06704284	0.116938	0	0.731827	0.0841915	0	0.0670428	0.116938	0.731827	0.0841915	0.0670428
20800	-19.69479	-18.93166	-0.763134	1.969685	0.585208	0.585208	0.1389999	0.2312077	0.5720025	0.05778988	0.139	0	0.231208	0.572002	0	0.0577899	0.139	0.231208	0.572002	0.0577899
20900	-22.13631	-21.2611	-0.8752156	1.840337	0.826639	0.826639	0.0501844	0.6067234	0.1816044	0.1614879	0.0501844	0	0.606723	0.181604	0	0.161488	0.0501844	0.606723	0.181604	0.161488
21000	-19.72736	-18.47605	-1.251311	0.9224976	2.12057	2.12057	0.115786	0.5706117	0.1836003	0.130002	0.115786	0	0.570612	0.1836	0	0.130002	0.115786	0.570612	0.1836	0.130002
21100	-21.04597	-19.89895	-1.147021	2.488341	0.450439	0.450439	0.2106884	0.5469796	0.101942	0.14039	0.210688	0	0.54698	0.101942	0	0.14039	0.210688	0.54698	0.101942	0.14039
21200	-16.24208	-16.64283	0.4007486	1.340183	0.050828	0.050828	0.1625657	0.271097	0.5049215	0.06141574	0.162566	0	0.271097	0.504922	0	0.0614157	0.162566	0.271097	0.504922	0.0614157
21300	-26.85038	-23.30838	-3.542002	5.028995	0.304767	0.304767	0.1394638	0.3489397	0.3282542	0.1833422	0.139464	0	0.34894	0.328254	0	0.183342	0.139464	0.34894	0.328254	0.183342
21400	-20.05447	-20.68265	0.6281855	0.3487814	0.814793	0.814793	0.2891	0.5035837	0.09770161	0.1096147	0.2891	0	0.503584	0.0977016	0	0.109615	0.2891	0.503584	0.0977016	0.109615
21500	-21.64703	-20.63083	-1.016195	1.42347	1.38448	1.38448	0.06109357	0.4770697	0.2725962	0.1892406	0.0610936	0	0.47707	0.272596	0	0.189241	0.0610936	0.47707	0.272596	0.189241
21600	-17.08653	-15.93533	-1.151195	2.465394	0.477561	0.477561	0.07644646	0.3897193	0.4210914	0.1127429	0.0764465	0	0.389719	0.421091	0	0.112743	0.0764465	0.389719	0.421091	0.112743
21700	-20.82177	-21.47119	0.6494188	1.015641	0.1267	0.1267	0.1474359	0.1342625	0.4763209	0.2419807	0.147436	0	0.134263	0.476321	0	0.241981	0.147436	0.134263	0.476321	0.241981
21800	-17.72795	-13.96532	-3.762636	5.507263	0.0471323	0.0471323	0.04661435	0.2661744	0.6634777	0.02373358	0.0466144	0	0.266174	0.663478	0	0.0237336	0.0466144	0.266174	0.663478	0.0237336
21900	-20.13662	-16.4885	-3.648117	3.657257	1.78262	1.78262	0.03900945	0.4546093	0.4529943	0.05338687	0.0390094	0	0.454609	0.452994	0	0.0533869	0.0390094	0.454609	0.452994	0.0533869
22000	-18.81911	-19.08978	0.2706619	1.08156	0.439538	0.439538	0.2468221	0.5197329	0.06921378	0.1642312	0.246822	0	0.519733	0.0692138	0	0.164231	0.246822	0.519733	0.0692138	0.164231
22100	-21.81	-21.37066	-0.4393433	0.9491692	1.28193	1.28193	0.2355359	0.4640443	0.1367106	0.1637092	0.235536	0	0.464044	0.136711	0	0.163709	0.235536	0.464044	0.136711	0.163709
22200	-18.60307	-18.16079	-0.4422883	1.801003	0.433044	0.433044	0.1039327	0.4128145	0.3297706	0.1534822	0.103933	0	0.412814	0.329771	0	0.153482	0.103933	0.412814	0.329771	0.153482
22300	-17.85029	-15.08542	-2.764869	3.524362	1.03227	1.03227	0.01919411	0.6542278	0.1956993	0.1308787	0.0191941	0	0.654228	0.195699	0	0.130879	0.0191941	0.654228	0.195699	0.130879
22400	-15.97633	-13.23274	-2.74359	3.734237	0.801112	0.801112	0.02614437	0.7236645	0.2346852	0.01550593	0.0261444	0	0.723664	0.234685	0	0.0155059	0.0261444	0.723664	0.234685	0.0155059
22500	-20.75118	-19.39987	-1.351312	2.89371	0.249362	0.249362	0.1020641	0.1932965	0.613555	0.09108439	0.102064	0	0.193296	0.613555	0	0.0910844	0.102064	0.193296	0.613555	0.0910844
22600	-18.13911	-17.5416	-0.5975139	2.020652	0.368621	0.368621	0.149911	0.4212656	0.3640105	0.06481289	0.149911	0	0.421266	0.364011	0	0.0648129	0.149911	0.421266	0.364011	0.0648129
22700	-18.88692	-19.01642	0.1294994	1.412317	0.249943	0.249943	0.09099271	0.4353282	0.4318576	0.04182149	0.0909927	0	0.435328	0.431858	0	0.0418215	0.0909927	0.435328	0.431858	0.0418215
22800	-16.93566	-15.60304	-1.332622	1.14006	1.98432	1.98432	0.01945729	0.8671865	0.02218234	0.09117386	0.0194573	0	0.867187	0.0221823	0	0.0911739	0.0194573	0.867187	0.0221823	0.0911739
22900	-17.9055	-17.60493	-0.3005713	1.801017	0.291314	0.291314	0.1542585	0.136155	0.5673433	0.1422431	0.154258	0	0.136155	0.567343	0	0.142243	0.154258	0.136155	0.567343	0.142243
23000	-20.90587	-20.26662	-0.6392449	2.146853	0.284151	0.284151	0.1084306	0.5475966	0.2305356	0.1134372	0.108431	0	0.547597	0.230536	0	0.113437	0.108431	0.547597	0.230536	0.113437
23100	-16.38674	-16.02095	-0.3657894	1.115377	1.04217	1.04217	0.04746794	0.6556919	0.1804237	0.1164164	0.0474679	0	0.655692	0.180424	0	0.116416	0.0474679	0.655692	0.180424	0.116416
23200	-16.72303	-15.93751	-0.7855255	2.119008	0.458277	0.458277	0.1755263	0.3568253	0.3811774	0.08647092	0.175526	0	0.356825	0.381177	0	0.0864709	0.175526	0.356825	0.381177	0.0864709
23300	-16.87698	-16.35123	-0.5257465	1.656818	0.660688	0.660688	0.113556	0.1630601	0.6017199	0.121664	0.113556	0	0.16306	0.60172	0	0.121664	0.113556	0.16306	0.60172	0.121664
23400	-15.96524	-16.21548	0.2502408	1.389005	0.152514	0.152514	0.1555394	0.5099802	0.2797812	0.05469924	0.155539	0	0.50998	0.279781	0	0.0546992	0.155539	0.50998	0.279781	0.0546992
23500	-14.68361	-14.14235	-0.5412599	2.234443	0.0985765	0.0985765	0.0673386	0.6447205	0.2175027	0.07043813	0.0673386	0	0.644721	0.217503	0	0.0704381	0.0673386	0.644721	0.217503	0.0704381
23600	-20.59807	-18.90811	-1.68996	2.812559	0.66916	0.66916	0.1670899	0.2934223	0.3703158	0.169172	0.16709	0	0.293422	0.370316	0	0.169172	0.16709	0.293422	0.370316	0.169172
23700	-19.7848	-17.30993	-2.474868	3.477886	0.788742	0.788742	0.1066267	0.5058856	0.2815644	0.1059232	0.106627	0	0.505886	0.281564	0	0.105923	0.106627	0.505886	0.281564	0.105923
23800	-16.11055	-13.98104	-2.129509	2.955452	0.965816	0.965816	0.07221704	0.4804964	0.4000796	0.04720697	0.072217	0	0.480496	0.40008	0	0.047207	0.072217	0.480496	0.40008	0.047207
23900	-20.91841	-21.08812	0.1697083	1.473298	0.148753	0.148753	0.1122344	0.1815328	0.6324015	0.07383127	0.112234	0	0.181533	0.632402	0	0.0738313	0.112234	0.181533	0.632402	0.0738313
24000	-14.61557	-13.13074	-1.48483	3.015353	0.261236	0.261236	0.09229715	0.6362242	0.1988397	0.07263897	0.0922972	0	0.636224	0.19884	0	0.072639	0.0922972	0.636224	0.19884	0.072639
24100	-21.0668	-20.30038	-0.766426	0.9549675	1.60322	1.60322	0.1289124	0.1106619	0.7263716	0.03405409	0.128912	0	0.110662	0.726372	0	0.0340541	0.128912	0.110662	0.726372	0.0340541
24200	-18.81966	-15.88617	-2.933489	4.608338	0.11691	0.11691	0.07112898	0.4805102	0.3656998	0.08266103	0.071129	0	0.48051	0.3657	0	0.082661	0.071129	0.48051	0.3657	0.082661
24300	-21.09535	-19.34513	-1.750222	3.487302	0.0546798	0.0546798	0.05608719	0.4270583	0.4786411	0.0382134	0.0560872	0	0.427058	0.478641	0	0.0382134	0.0560872	0.427058	0.478641	0.0382134
24400	-15.78124	-13.64729	-2.133954	3.892074	0.0336387	0.0336387	0.01498401	0.8042014	0.03160563	0.149209	0.014984	0	0.804201	0.0316056	0	0.149209	0.014984	0.804201	0.0316056	0.149209
24500	-14.04259	-14.284	0.2414027	1.327877	0.22248	0.22248	0.04793351	0.6581534	0.183736	0.1101772	0.0479335	0	0.658153	0.183736	0	0.110177	0.0479335	0.658153	0.183736	0.110177
24600	-23.12842	-23.41077	0.2823416	0.8239932	0.685425	0.685425	0.2026396	0.2861066	0.1948478	0.316406	0.20264	0	0.286107	0.194848	0	0.316406	0.20264	0.286107	0.194848	0.316406
