Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
12700	-19.79356	-16.87433	-2.919229	4.707421	0.00356806	0.00356806	0.1842613	0.637676	0.1238226	0.05424012	0.184261	0	0.637676	0.123823	0	0.0542401	0.184261	0.637676	0.123823	0.0542401
12800	-14.73368	-12.43136	-2.302321	3.932778	0.161302	0.161302	0.05196635	0.8260889	0.05938953	0.06255521	0.0519664	0	0.826089	0.0593895	0	0.0625552	0.0519664	0.826089	0.0593895	0.0625552
12900	-16.36829	-15.6374	-0.7308842	2.435505	0.0871391	0.0871391	0.1530337	0.4973076	0.3059689	0.04368979	0.153034	0	0.497308	0.305969	0	0.0436898	0.153034	0.497308	0.305969	0.0436898
13000	-17.38335	-17.39473	0.01138038	0.759704	1.02068	1.02068	0.2109779	0.5465635	0.1571851	0.08527348	0.210978	0	0.546563	0.157185	0	0.0852735	0.210978	0.546563	0.157185	0.0852735
13100	-16.97743	-15.73895	-1.238483	1.919937	1.11031	1.11031	0.07889568	0.7386609	0.1299569	0.05248655	0.0788957	0	0.738661	0.129957	0	0.0524865	0.0788957	0.738661	0.129957	0.0524865
13200	-15.28232	-15.11017	-0.1721435	1.755714	0.208189	0.208189	0.07299551	0.2624817	0.4929568	0.1715659	0.0729955	0	0.262482	0.492957	0	0.171566	0.0729955	0.262482	0.492957	0.171566
13300	-15.74371	-14.64505	-1.098652	1.452425	1.43799	1.43799	0.02519638	0.7528945	0.08973359	0.1321756	0.0251964	0	0.752894	0.0897336	0	0.132176	0.0251964	0.752894	0.0897336	0.132176
13400	-14.9293	-12.69989	-2.229409	3.716201	0.304968	0.304968	0.02172888	0.7189064	0.1590692	0.1002956	0.0217289	0	0.718906	0.159069	0	0.100296	0.0217289	0.718906	0.159069	0.100296
13500	-16.8161	-16.57516	-0.2409357	1.99921	0.0334855	0.0334855	0.208081	0.6324254	0.08889848	0.0705951	0.208081	0	0.632425	0.0888985	0	0.0705951	0.208081	0.632425	0.0888985	0.0705951
13600	-17.3483	-16.94204	-0.4062559	1.55798	0.640035	0.640035	0.107345	0.4681585	0.3066404	0.1178562	0.107345	0	0.468159	0.30664	0	0.117856	0.107345	0.468159	0.30664	0.117856
13700	-18.44203	-18.52508	0.08305756	1.330241	0.378461	0.378461	0.04414965	0.5117354	0.2890407	0.1550742	0.0441497	0	0.511735	0.289041	0	0.155074	0.0441497	0.511735	0.289041	0.155074
13800	-14.12841	-14.04128	-0.08712626	1.660461	0.218424	0.218424	0.01686862	0.7464226	0.1196238	0.117085	0.0168686	0	0.746423	0.119624	0	0.117085	0.0168686	0.746423	0.119624	0.117085
13900	-18.86255	-17.45472	-1.407832	2.44455	0.755041	0.755041	0.09659735	0.6902954	0.1413745	0.07173278	0.0965974	0	0.690295	0.141374	0	0.0717328	0.0965974	0.690295	0.141374	0.0717328
14000	-17.29881	-15.81237	-1.486432	2.280476	0.997715	0.997715	0.02871647	0.653561	0.142491	0.1752315	0.0287165	0	0.653561	0.142491	0	0.175231	0.0287165	0.653561	0.142491	0.175231
14100	-20.38293	-18.93576	-1.447169	2.845396	0.393532	0.393532	0.04984415	0.5007288	0.3293862	0.1200409	0.0498442	0	0.500729	0.329386	0	0.120041	0.0498442	0.500729	0.329386	0.120041
14200	-17.12015	-13.73612	-3.384029	4.279379	0.896409	0.896409	0.04325655	0.8211208	0.07791496	0.05770764	0.0432566	0	0.821121	0.077915	0	0.0577076	0.0432566	0.821121	0.077915	0.0577076
14300	-18.00058	-16.89131	-1.109275	1.770049	1.13099	1.13099	0.01035793	0.4366094	0.3694946	0.1835381	0.0103579	0	0.436609	0.369495	0	0.183538	0.0103579	0.436609	0.369495	0.183538
14400	-17.9523	-17.6609	-0.2914067	1.138232	0.944935	0.944935	0.2037212	0.44566	0.2216878	0.128931	0.203721	0	0.44566	0.221688	0	0.128931	0.203721	0.44566	0.221688	0.128931
14500	-17.486	-17.36274	-0.1232638	1.812444	0.10258	0.10258	0.05419802	0.6187609	0.2986444	0.02839668	0.054198	0	0.618761	0.298644	0	0.0283967	0.054198	0.618761	0.298644	0.0283967
14600	-19.39665	-19.65033	0.2536801	0.6577813	0.880298	0.880298	0.1288478	0.5063455	0.1824335	0.1823731	0.128848	0	0.506346	0.182434	0	0.182373	0.128848	0.506346	0.182434	0.182373
14700	-17.1954	-17.3632	0.1677951	1.186033	0.437931	0.437931	0.04941915	0.4476481	0.2570552	0.2458775	0.0494192	0	0.447648	0.257055	0	0.245878	0.0494192	0.447648	0.257055	0.245878
14800	-16.4512	-16.08771	-0.3634899	1.885654	0.269595	0.269595	0.007786168	0.8718021	0.09122879	0.0291829	0.00778617	0	0.871802	0.0912288	0	0.0291829	0.00778617	0.871802	0.0912288	0.0291829
14900	-15.74032	-13.45279	-2.287534	3.762913	0.31638	0.31638	0.04501646	0.4766141	0.4149022	0.06346724	0.0450165	0	0.476614	0.414902	0	0.0634672	0.0450165	0.476614	0.414902	0.0634672
15000	-17.9695	-16.127	-1.842496	3.141003	0.493253	0.493253	0.07697388	0.7268943	0.1447927	0.05133908	0.0769739	0	0.726894	0.144793	0	0.0513391	0.0769739	0.726894	0.144793	0.0513391
15100	-13.61321	-12.7786	-0.8346108	2.100311	0.526059	0.526059	0.081566	0.7767238	0.00956504	0.1321452	0.081566	0	0.776724	0.00956504	0	0.132145	0.081566	0.776724	0.00956504	0.132145
15200	-21.09197	-20.5187	-0.5732736	1.785168	0.579865	0.579865	0.1113122	0.4201827	0.3920705	0.0764346	0.111312	0	0.420183	0.39207	0	0.0764346	0.111312	0.420183	0.39207	0.0764346
15300	-17.74114	-17.59263	-0.1485158	1.297759	0.642517	0.642517	0.190004	0.5863094	0.1168422	0.1068444	0.190004	0	0.586309	0.116842	0	0.106844	0.190004	0.586309	0.116842	0.106844
15400	-17.4955	-17.22581	-0.2696931	1.889269	0.172183	0.172183	0.03955323	0.1086774	0.7678193	0.08395001	0.0395532	0	0.108677	0.767819	0	0.08395	0.0395532	0.108677	0.767819	0.08395
15500	-21.75298	-20.15045	-1.602529	2.97194	0.422348	0.422348	0.04378738	0.5091485	0.20304	0.2440241	0.0437874	0	0.509149	0.20304	0	0.244024	0.0437874	0.509149	0.20304	0.244024
15600	-15.33314	-14.66886	-0.6642726	2.210593	0.245439	0.245439	0.1868414	0.5418636	0.2202395	0.05105552	0.186841	0	0.541864	0.22024	0	0.0510555	0.186841	0.541864	0.22024	0.0510555
15700	-15.5937	-13.72954	-1.864157	3.378423	0.277494	0.277494	0.08371359	0.5311317	0.315175	0.0699797	0.0837136	0	0.531132	0.315175	0	0.0699797	0.0837136	0.531132	0.315175	0.0699797
15800	-21.99016	-21.08764	-0.9025248	2.577532	0.116752	0.116752	0.1199438	0.4923569	0.3577645	0.02993481	0.119944	0	0.492357	0.357764	0	0.0299348	0.119944	0.492357	0.357764	0.0299348
15900	-23.53496	-23.45807	-0.07689355	1.563007	0.305646	0.305646	0.01784467	0.4252571	0.3826608	0.1742375	0.0178447	0	0.425257	0.382661	0	0.174237	0.0178447	0.425257	0.382661	0.174237
16000	-20.66074	-20.86044	0.199707	1.197311	0.394742	0.394742	0.04346983	0.5010068	0.2460454	0.209478	0.0434698	0	0.501007	0.246045	0	0.209478	0.0434698	0.501007	0.246045	0.209478
16100	-17.46559	-15.79307	-1.672525	1.907876	1.55641	1.55641	0.103564	0.6270469	0.1035785	0.1658107	0.103564	0	0.627047	0.103578	0	0.165811	0.103564	0.627047	0.103578	0.165811
16200	-18.54817	-17.69076	-0.8574125	2.16175	0.487422	0.487422	0.2468993	0.5099332	0.07684954	0.166318	0.246899	0	0.509933	0.0768495	0	0.166318	0.246899	0.509933	0.0768495	0.166318
16300	-17.04983	-17.04339	-0.006433275	1.274206	0.523987	0.523987	0.1204952	0.4336009	0.280635	0.1652689	0.120495	0	0.433601	0.280635	0	0.165269	0.120495	0.433601	0.280635	0.165269
16400	-15.73842	-15.69106	-0.04735742	0.9741005	0.865016	0.865016	0.1612354	0.2134659	0.5740464	0.05125232	0.161235	0	0.213466	0.574046	0	0.0512523	0.161235	0.213466	0.574046	0.0512523
16500	-17.6242	-17.52939	-0.09480707	1.191013	0.695554	0.695554	0.05750357	0.4090724	0.3493163	0.1841078	0.0575036	0	0.409072	0.349316	0	0.184108	0.0575036	0.409072	0.349316	0.184108
16600	-17.76157	-16.76181	-0.9997631	1.650869	1.14065	1.14065	0.2128533	0.3329087	0.2573655	0.1968724	0.212853	0	0.332909	0.257366	0	0.196872	0.212853	0.332909	0.257366	0.196872
16700	-18.49672	-18.71121	0.2144917	0.922856	0.654412	0.654412	0.1264557	0.2944421	0.5308355	0.04826664	0.126456	0	0.294442	0.530836	0	0.0482666	0.126456	0.294442	0.530836	0.0482666
16800	-18.85026	-18.33126	-0.519	1.202408	1.10835	1.10835	0.0642482	0.4511131	0.3085322	0.1761066	0.0642482	0	0.451113	0.308532	0	0.176107	0.0642482	0.451113	0.308532	0.176107
16900	-14.65833	-11.1745	-3.483824	4.971385	0.304199	0.304199	0.04011776	0.8978883	0.01813233	0.04386156	0.0401178	0	0.897888	0.0181323	0	0.0438616	0.0401178	0.897888	0.0181323	0.0438616
17000	-20.67779	-20.61164	-0.06614528	1.567804	0.290101	0.290101	0.0685975	0.5002625	0.08381441	0.3473256	0.0685975	0	0.500262	0.0838144	0	0.347326	0.0685975	0.500262	0.0838144	0.347326
17100	-19.20718	-19.12469	-0.08249748	1.274959	0.599298	0.599298	0.1681573	0.6252918	0.0755067	0.1310442	0.168157	0	0.625292	0.0755067	0	0.131044	0.168157	0.625292	0.0755067	0.131044
17200	-21.97386	-21.20684	-0.7670219	1.73979	0.818991	0.818991	0.07393051	0.3099232	0.4207142	0.195432	0.0739305	0	0.309923	0.420714	0	0.195432	0.0739305	0.309923	0.420714	0.195432
17300	-23.3983	-22.33794	-1.060359	2.817332	0.0347871	0.0347871	0.120402	0.5635417	0.1222219	0.1938344	0.120402	0	0.563542	0.122222	0	0.193834	0.120402	0.563542	0.122222	0.193834
17400	-14.27766	-12.75813	-1.519522	3.303944	0.00733819	0.00733819	0.04328811	0.625514	0.2442957	0.08690217	0.0432881	0	0.625514	0.244296	0	0.0869022	0.0432881	0.625514	0.244296	0.0869022
17500	-19.82729	-17.02953	-2.797761	3.937483	0.652037	0.652037	0.1538163	0.7693564	0.04062556	0.03620169	0.153816	0	0.769356	0.0406256	0	0.0362017	0.153816	0.769356	0.0406256	0.0362017
17600	-16.20008	-16.01348	-0.1865983	1.72466	0.253697	0.253697	0.1194885	0.7281796	0.06322894	0.08910294	0.119488	0	0.72818	0.0632289	0	0.0891029	0.119488	0.72818	0.0632289	0.0891029
17700	-17.83942	-17.20638	-0.6330375	2.078586	0.346211	0.346211	0.1039893	0.5685645	0.2597446	0.06770154	0.103989	0	0.568565	0.259745	0	0.0677015	0.103989	0.568565	0.259745	0.0677015
17800	-20.42627	-19.99828	-0.4279943	1.522063	0.69769	0.69769	0.01795222	0.5235957	0.2837597	0.1746924	0.0179522	0	0.523596	0.28376	0	0.174692	0.0179522	0.523596	0.28376	0.174692
17900	-17.87071	-17.64823	-0.2224835	1.787149	0.227094	0.227094	0.1664742	0.5939449	0.1100361	0.1295448	0.166474	0	0.593945	0.110036	0	0.129545	0.166474	0.593945	0.110036	0.129545
18000	-15.19284	-14.46564	-0.727207	2.398349	0.120617	0.120617	0.0492717	0.8391521	0.04682942	0.06474679	0.0492717	0	0.839152	0.0468294	0	0.0647468	0.0492717	0.839152	0.0468294	0.0647468
18100	-18.88956	-18.97772	0.08816148	0.6796239	1.02397	1.02397	0.3772272	0.2264981	0.2440047	0.1522701	0.377227	0	0.226498	0.244005	0	0.15227	0.377227	0.226498	0.244005	0.15227
18200	-19.31859	-18.69969	-0.6189018	2.162984	0.247677	0.247677	0.04737679	0.6673229	0.1120565	0.1732438	0.0473768	0	0.667323	0.112056	0	0.173244	0.0473768	0.667323	0.112056	0.173244
18300	-19.6345	-16.93852	-2.69598	4.468065	0.019675	0.019675	0.107913	0.6301215	0.2070056	0.05495994	0.107913	0	0.630121	0.207006	0	0.0549599	0.107913	0.630121	0.207006	0.0549599
18400	-21.21965	-21.78179	0.5621436	1.129271	0.100345	0.100345	0.04328216	0.5430373	0.3028012	0.1108793	0.0432822	0	0.543037	0.302801	0	0.110879	0.0432822	0.543037	0.302801	0.110879
18500	-23.8846	-21.30811	-2.57649	4.194741	0.173508	0.173508	0.1552106	0.6112844	0.1566177	0.07688723	0.155211	0	0.611284	0.156618	0	0.0768872	0.155211	0.611284	0.156618	0.0768872
18600	-23.57473	-22.54322	-1.031513	1.574191	1.24908	1.24908	0.01122601	0.2831146	0.4357227	0.2699367	0.011226	0	0.283115	0.435723	0	0.269937	0.011226	0.283115	0.435723	0.269937
18700	-15.87528	-15.88248	0.007193591	1.738874	0.0456915	0.0456915	0.1180035	0.6240255	0.05130292	0.206668	0.118004	0	0.624026	0.0513029	0	0.206668	0.118004	0.624026	0.0513029	0.206668
18800	-23.15017	-23.89578	0.7456178	0.9265454	0.119596	0.119596	0.2713233	0.3022949	0.2958547	0.1305271	0.271323	0	0.302295	0.295855	0	0.130527	0.271323	0.302295	0.295855	0.130527
18900	-21.18314	-19.33812	-1.845024	3.506211	0.130573	0.130573	0.06621004	0.3174401	0.5559703	0.06037961	0.06621	0	0.31744	0.55597	0	0.0603796	0.06621	0.31744	0.55597	0.0603796
19000	-17.80425	-18.09483	0.2905821	1.417111	0.0840659	0.0840659	0.03063864	0.6654952	0.1042074	0.1996588	0.0306386	0	0.665495	0.104207	0	0.199659	0.0306386	0.665495	0.104207	0.199659
19100	-14.47537	-13.62685	-0.8485128	2.434987	0.205285	0.205285	0.01548861	0.4492039	0.4449261	0.09038137	0.0154886	0	0.449204	0.444926	0	0.0903814	0.0154886	0.449204	0.444926	0.0903814
19200	-16.84304	-13.00944	-3.833594	4.65548	0.969873	0.969873	0.05728837	0.7239175	0.1542726	0.06452154	0.0572884	0	0.723917	0.154273	0	0.0645215	0.0572884	0.723917	0.154273	0.0645215
19300	-18.1281	-15.82968	-2.298425	3.050505	1.03968	1.03968	0.0540039	0.5711869	0.2766425	0.09816668	0.0540039	0	0.571187	0.276642	0	0.0981667	0.0540039	0.571187	0.276642	0.0981667
19400	-15.24453	-14.00692	-1.237611	2.698835	0.330536	0.330536	0.09206608	0.4194762	0.4576225	0.03083522	0.0920661	0	0.419476	0.457622	0	0.0308352	0.0920661	0.419476	0.457622	0.0308352
19500	-18.86246	-17.14296	-1.719496	1.941693	1.56956	1.56956	0.006552823	0.7367985	0.1984858	0.05816287	0.00655282	0	0.736799	0.198486	0	0.0581629	0.00655282	0.736799	0.198486	0.0581629
19600	-23.62093	-21.35963	-2.2613	3.395345	0.657714	0.657714	0.0497476	0.8938521	0.01458343	0.04181691	0.0497476	0	0.893852	0.0145834	0	0.0418169	0.0497476	0.893852	0.0145834	0.0418169
19700	-15.4448	-14.90385	-0.5409524	2.281166	0.0515463	0.0515463	0.06799367	0.3932498	0.4818107	0.05694579	0.0679937	0	0.39325	0.481811	0	0.0569458	0.0679937	0.39325	0.481811	0.0569458
19800	-29.54463	-27.75615	-1.788479	3.514224	0.0660143	0.0660143	0.1228891	0.3159326	0.2695952	0.2915831	0.122889	0	0.315933	0.269595	0	0.291583	0.122889	0.315933	0.269595	0.291583
19900	-22.16253	-18.57258	-3.589945	5.028413	0.353292	0.353292	0.1713778	0.5963586	0.1482102	0.08405333	0.171378	0	0.596359	0.14821	0	0.0840533	0.171378	0.596359	0.14821	0.0840533
20000	-18.02875	-15.462	-2.566746	4.172983	0.185523	0.185523	0.3479183	0.5387876	0.0844315	0.02886263	0.347918	0	0.538788	0.0844315	0	0.0288626	0.347918	0.538788	0.0844315	0.0288626
20100	-24.7922	-23.55308	-1.239119	1.282606	1.74827	1.74827	0.008745119	0.4238821	0.2176	0.3497728	0.00874512	0	0.423882	0.2176	0	0.349773	0.00874512	0.423882	0.2176	0.349773
20200	-14.32823	-13.86447	-0.4637581	2.021643	0.233874	0.233874	0.04998003	0.6337393	0.2655868	0.05069385	0.04998	0	0.633739	0.265587	0	0.0506938	0.04998	0.633739	0.265587	0.0506938
20300	-21.73587	-22.12388	0.3880098	0.990062	0.413688	0.413688	0.2663156	0.4299381	0.1284367	0.1753097	0.266316	0	0.429938	0.128437	0	0.17531	0.266316	0.429938	0.128437	0.17531
20400	-22.15583	-22.07253	-0.08330732	1.00315	0.871917	0.871917	0.1666826	0.5813657	0.1074032	0.1445485	0.166683	0	0.581366	0.107403	0	0.144549	0.166683	0.581366	0.107403	0.144549
20500	-27.47028	-25.60031	-1.869968	3.604707	0.0570205	0.0570205	0.2155739	0.2393418	0.5288251	0.01625926	0.215574	0	0.239342	0.528825	0	0.0162593	0.215574	0.239342	0.528825	0.0162593
20600	-16.37416	-14.95497	-1.419192	2.623286	0.587666	0.587666	0.143128	0.6816601	0.05594123	0.1192707	0.143128	0	0.68166	0.0559412	0	0.119271	0.143128	0.68166	0.0559412	0.119271
20700	-20.43979	-20.02582	-0.4139754	2.019965	0.18577	0.18577	0.01029033	0.7577199	0.1312398	0.1007501	0.0102903	0	0.75772	0.13124	0	0.10075	0.0102903	0.75772	0.13124	0.10075
20800	-12.81112	-11.8074	-1.003712	2.689014	0.106457	0.106457	0.003658532	0.8733963	0.05818569	0.06475945	0.00365853	0	0.873396	0.0581857	0	0.0647594	0.00365853	0.873396	0.0581857	0.0647594
20900	-21.0945	-20.07575	-1.018752	1.486525	1.32399	1.32399	0.07690563	0.7530321	0.06907098	0.1009913	0.0769056	0	0.753032	0.069071	0	0.100991	0.0769056	0.753032	0.069071	0.100991
21000	-15.70032	-13.15311	-2.547215	2.774675	1.5643	1.5643	0.004564296	0.8529744	0.06950328	0.07295805	0.0045643	0	0.852974	0.0695033	0	0.0729581	0.0045643	0.852974	0.0695033	0.0729581
21100	-21.53924	-20.30543	-1.233814	2.011411	1.01416	1.01416	0.1130816	0.3473961	0.3744145	0.1651077	0.113082	0	0.347396	0.374415	0	0.165108	0.113082	0.347396	0.374415	0.165108
21200	-16.07225	-13.95849	-2.113762	1.935757	1.96976	1.96976	0.01035374	0.8182033	0.1209497	0.05049331	0.0103537	0	0.818203	0.12095	0	0.0504933	0.0103537	0.818203	0.12095	0.0504933
21300	-25.7442	-25.03113	-0.7130696	1.520052	0.984777	0.984777	0.225799	0.3843959	0.1139938	0.2758113	0.225799	0	0.384396	0.113994	0	0.275811	0.225799	0.384396	0.113994	0.275811
21400	-19.10702	-16.46292	-2.644098	4.074537	0.361321	0.361321	0.09033561	0.6064811	0.2238966	0.07928669	0.0903356	0	0.606481	0.223897	0	0.0792867	0.0903356	0.606481	0.223897	0.0792867
21500	-16.26112	-13.88653	-2.374591	4.136729	0.0296219	0.0296219	0.09103812	0.4017821	0.4974347	0.009745094	0.0910381	0	0.401782	0.497435	0	0.00974509	0.0910381	0.401782	0.497435	0.00974509
21600	-17.18431	-16.01939	-1.164924	2.207578	0.749106	0.749106	0.2324549	0.6041963	0.0199733	0.1433755	0.232455	0	0.604196	0.0199733	0	0.143376	0.232455	0.604196	0.0199733	0.143376
21700	-19.47527	-17.07655	-2.398726	3.241382	0.949103	0.949103	0.015157	0.7842866	0.1237902	0.07676624	0.015157	0	0.784287	0.12379	0	0.0767662	0.015157	0.784287	0.12379	0.0767662
21800	-20.23221	-17.56191	-2.670305	4.155383	0.306681	0.306681	0.07155235	0.4824094	0.2637475	0.1822907	0.0715524	0	0.482409	0.263747	0	0.182291	0.0715524	0.482409	0.263747	0.182291
21900	-21.39952	-21.78083	0.3813152	1.303663	0.106781	0.106781	0.1655071	0.3863876	0.333719	0.1143864	0.165507	0	0.386388	0.333719	0	0.114386	0.165507	0.386388	0.333719	0.114386
22000	-21.32477	-21.02464	-0.3001336	1.877524	0.214369	0.214369	0.04821663	0.6889373	0.1261536	0.1366924	0.0482166	0	0.688937	0.126154	0	0.136692	0.0482166	0.688937	0.126154	0.136692
22100	-19.01382	-18.0763	-0.9375212	1.897995	0.831286	0.831286	0.0194988	0.5285871	0.3052947	0.1466194	0.0194988	0	0.528587	0.305295	0	0.146619	0.0194988	0.528587	0.305295	0.146619
22200	-20.30431	-19.18673	-1.117575	2.578387	0.330947	0.330947	0.04503036	0.4008994	0.4478446	0.1062256	0.0450304	0	0.400899	0.447845	0	0.106226	0.0450304	0.400899	0.447845	0.106226
22300	-15.91635	-15.41994	-0.4964111	2.039336	0.248835	0.248835	0.02938707	0.6939318	0.1471891	0.129492	0.0293871	0	0.693932	0.147189	0	0.129492	0.0293871	0.693932	0.147189	0.129492
22400	-17.30803	-16.87985	-0.4281856	0.9372143	1.28273	1.28273	0.05413754	0.6837222	0.09947312	0.1626672	0.0541375	0	0.683722	0.0994731	0	0.162667	0.0541375	0.683722	0.0994731	0.162667
22500	-19.87426	-19.12295	-0.7513059	1.198566	1.3445	1.3445	0.09626353	0.7289833	0.1190885	0.05566472	0.0962635	0	0.728983	0.119088	0	0.0556647	0.0962635	0.728983	0.119088	0.0556647
22600	-16.42128	-16.79143	0.3701457	1.295963	0.125651	0.125651	0.123259	0.5370708	0.2522716	0.08739856	0.123259	0	0.537071	0.252272	0	0.0873986	0.123259	0.537071	0.252272	0.0873986
22700	-26.32658	-23.0939	-3.232679	4.738854	0.285584	0.285584	0.1463721	0.2495053	0.5169669	0.08715578	0.146372	0	0.249505	0.516967	0	0.0871558	0.146372	0.249505	0.516967	0.0871558
22800	-18.26469	-17.34477	-0.9199188	2.563603	0.148076	0.148076	0.2494928	0.5275028	0.1213602	0.1016442	0.249493	0	0.527503	0.12136	0	0.101644	0.249493	0.527503	0.12136	0.101644
22900	-15.56149	-15.07567	-0.4858247	1.864906	0.412678	0.412678	0.1048256	0.02512283	0.7998067	0.07024489	0.104826	0	0.0251228	0.799807	0	0.0702449	0.104826	0.0251228	0.799807	0.0702449
23000	-19.83501	-17.63013	-2.204871	3.75326	0.243371	0.243371	0.1616941	0.4534339	0.3009412	0.08393074	0.161694	0	0.453434	0.300941	0	0.0839307	0.161694	0.453434	0.300941	0.0839307
23100	-21.49003	-21.36445	-0.1255832	1.505409	0.411934	0.411934	0.2003716	0.3045503	0.33867	0.1564081	0.200372	0	0.30455	0.33867	0	0.156408	0.200372	0.30455	0.33867	0.156408
23200	-14.57983	-12.79064	-1.789192	2.476259	1.10469	1.10469	0.02873919	0.878884	0.02328384	0.06909298	0.0287392	0	0.878884	0.0232838	0	0.069093	0.0287392	0.878884	0.0232838	0.069093
23300	-23.02323	-22.8355	-0.1877241	1.971695	0.00778839	0.00778839	0.3569249	0.3957648	0.1534592	0.09385109	0.356925	0	0.395765	0.153459	0	0.0938511	0.356925	0.395765	0.153459	0.0938511
23400	-18.79421	-16.15456	-2.639645	4.425885	0.00551894	0.00551894	0.1046938	0.5313477	0.2463033	0.1176551	0.104694	0	0.531348	0.246303	0	0.117655	0.104694	0.531348	0.246303	0.117655
23500	-19.52666	-18.91365	-0.613012	1.72573	0.679041	0.679041	0.002326178	0.3986006	0.4990136	0.1000596	0.00232618	0	0.398601	0.499014	0	0.10006	0.00232618	0.398601	0.499014	0.10006
23600	-16.57315	-16.39723	-0.1759184	1.781405	0.186273	0.186273	0.02323547	0.6656264	0.1953524	0.1157857	0.0232355	0	0.665626	0.195352	0	0.115786	0.0232355	0.665626	0.195352	0.115786
23700	-16.66732	-16.57441	-0.09291237	1.757642	0.127029	0.127029	0.05480779	0.5505495	0.3375426	0.05710003	0.0548078	0	0.55055	0.337543	0	0.0571	0.0548078	0.55055	0.337543	0.0571
23800	-18.98195	-18.7839	-0.1980517	1.186792	0.803019	0.803019	0.1037918	0.3920282	0.09429595	0.409884	0.103792	0	0.392028	0.0942959	0	0.409884	0.103792	0.392028	0.0942959	0.409884
23900	-17.88165	-18.19453	0.3128815	1.397502	0.0813764	0.0813764	0.03443849	0.6276348	0.2103076	0.1276191	0.0344385	0	0.627635	0.210308	0	0.127619	0.0344385	0.627635	0.210308	0.127619
24000	-23.24026	-23.17587	-0.0643911	0.6705803	1.18557	1.18557	0.04125908	0.5699195	0.2643108	0.1245107	0.0412591	0	0.569919	0.264311	0	0.124511	0.0412591	0.569919	0.264311	0.124511
24100	-19.39077	-19.52409	0.1333182	1.513672	0.144769	0.144769	0.1080487	0.577048	0.1450947	0.1698086	0.108049	0	0.577048	0.145095	0	0.169809	0.108049	0.577048	0.145095	0.169809
24200	-16.72307	-15.54064	-1.182432	2.424167	0.550025	0.550025	0.04067901	0.6807763	0.1864683	0.09207644	0.040679	0	0.680776	0.186468	0	0.0920764	0.040679	0.680776	0.186468	0.0920764
24300	-19.91185	-19.11429	-0.7975555	1.100417	1.4889	1.4889	0.02107664	0.457299	0.3722789	0.1493454	0.0210766	0	0.457299	0.372279	0	0.149345	0.0210766	0.457299	0.372279	0.149345
24400	-19.6643	-18.01993	-1.644367	0.9410805	2.49505	2.49505	0.0131753	0.760077	0.04022275	0.186525	0.0131753	0	0.760077	0.0402227	0	0.186525	0.0131753	0.760077	0.0402227	0.186525
24500	-18.72039	-17.22298	-1.49741	1.901369	1.3878	1.3878	0.04576308	0.458671	0.3373818	0.1581841	0.0457631	0	0.458671	0.337382	0	0.158184	0.0457631	0.458671	0.337382	0.158184
24600	-20.63154	-18.05465	-2.576887	3.186848	1.1818	1.1818	0.0693585	0.4703703	0.3847071	0.07556415	0.0693585	0	0.47037	0.384707	0	0.0755641	0.0693585	0.47037	0.384707	0.0755641
